dteday,season,hr,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
2011-11-13,Autumn,2,0,1,8,7,56,7,9,48
2011-11-13,Autumn,3,0,2,8,7,62,8,8,20
2011-11-13,Autumn,4,0,2,8,7,62,8,1,5
2011-11-13,Autumn,5,0,1,7,5,61,11,2,3
2011-11-13,Autumn,6,0,1,7,5,66,8,5,18
2011-11-13,Autumn,7,0,1,7,5,66,15,13,30
2011-11-13,Autumn,8,0,1,7,7,66,6,24,55
2011-11-13,Autumn,9,0,1,10,11,54,19,38,97
2011-11-13,Autumn,10,0,1,12,13,44,22,63,178
2011-11-13,Autumn,11,0,1,13,13,40,27,108,187
2011-11-13,Autumn,12,0,2,16,17,28,27,112,242
2011-11-13,Autumn,13,0,2,16,17,28,27,105,234
2011-11-13,Autumn,14,0,2,17,18,28,32,108,263
2011-11-13,Autumn,15,0,2,15,15,42,22,89,221
2011-11-13,Autumn,16,0,2,17,18,28,26,93,226
2011-11-13,Autumn,17,0,1,16,17,27,22,44,187
2011-11-13,Autumn,18,0,1,16,17,27,22,35,155
2011-11-13,Autumn,19,0,1,15,15,28,23,36,121
2011-11-13,Autumn,20,0,1,15,15,31,23,24,115
2011-11-13,Autumn,21,0,1,14,15,36,16,19,76
2011-11-13,Autumn,22,0,1,14,15,41,26,25,64
2011-11-13,Autumn,23,0,1,13,13,51,19,18,49
2011-11-14,Autumn,0,1,1,13,13,59,19,8,22
2011-11-14,Autumn,1,1,1,13,13,63,19,5,6
2011-11-14,Autumn,2,1,1,13,13,63,23,7,10
2011-11-14,Autumn,3,1,1,12,13,67,19,4,3
2011-11-14,Autumn,4,1,1,12,13,67,15,0,5
2011-11-14,Autumn,5,1,2,12,13,67,16,0,19
2011-11-14,Autumn,6,1,2,12,13,72,15,10,104
2011-11-14,Autumn,7,1,1,12,13,72,16,11,311
2011-11-14,Autumn,8,1,2,13,13,67,12,27,425
2011-11-14,Autumn,9,1,2,14,15,67,22,29,204
2011-11-14,Autumn,10,1,2,15,15,63,19,26,85
2011-11-14,Autumn,11,1,2,17,18,60,19,22,106
2011-11-14,Autumn,12,1,1,18,18,56,19,36,166
2011-11-14,Autumn,13,1,1,20,24,49,26,50,153
2011-11-14,Autumn,14,1,1,21,24,46,30,47,138
2011-11-14,Autumn,15,1,1,22,24,44,22,53,142
2011-11-14,Autumn,16,1,1,21,24,46,27,51,264
2011-11-14,Autumn,17,1,1,21,24,46,16,55,464
2011-11-14,Autumn,18,1,1,18,18,56,19,29,460
2011-11-14,Autumn,19,1,1,20,24,53,19,28,274
2011-11-14,Autumn,20,1,1,20,24,53,23,30,210
2011-11-14,Autumn,21,1,1,20,24,53,23,37,176
2011-11-14,Autumn,22,1,1,19,20,56,23,17,96
2011-11-14,Autumn,23,1,1,18,18,64,19,13,48
2011-11-15,Autumn,0,1,1,18,18,64,23,7,15
2011-11-15,Autumn,1,1,1,18,18,60,19,5,5
2011-11-15,Autumn,2,1,1,18,18,64,16,7,8
2011-11-15,Autumn,3,1,2,17,18,68,22,0,4
2011-11-15,Autumn,4,1,1,18,18,64,19,1,6
2011-11-15,Autumn,5,1,1,17,18,68,19,2,26
2011-11-15,Autumn,6,1,2,18,18,64,6,4,104
2011-11-15,Autumn,7,1,2,17,18,68,11,21,298
2011-11-15,Autumn,8,1,2,17,18,68,7,27,453
2011-11-15,Autumn,9,1,2,18,18,64,6,26,174
2011-11-15,Autumn,10,1,2,18,18,64,19,23,115
2011-11-15,Autumn,11,1,2,18,18,64,12,18,116
2011-11-15,Autumn,12,1,2,17,18,68,0,28,148
2011-11-15,Autumn,13,1,3,17,18,60,15,21,132
2011-11-15,Autumn,14,1,2,17,18,60,19,27,120
2011-11-15,Autumn,15,1,2,17,18,60,8,36,155
2011-11-15,Autumn,16,1,2,16,17,68,8,31,240
2011-11-15,Autumn,17,1,2,15,15,72,12,29,422
2011-11-15,Autumn,18,1,2,15,15,72,19,27,414
2011-11-15,Autumn,19,1,2,15,15,72,23,27,259
2011-11-15,Autumn,20,1,2,14,15,82,8,26,212
2011-11-15,Autumn,21,1,2,15,15,77,6,23,145
2011-11-15,Autumn,22,1,2,13,13,88,7,19,109
2011-11-15,Autumn,23,1,2,13,13,94,7,14,66
2011-11-16,Autumn,0,1,2,13,13,94,0,5,26
2011-11-16,Autumn,1,1,3,13,13,94,6,0,5
2011-11-16,Autumn,2,1,2,13,13,94,7,4,6
2011-11-16,Autumn,3,1,2,13,13,94,7,2,3
2011-11-16,Autumn,4,1,2,12,13,100,15,1,3
2011-11-16,Autumn,5,1,3,13,13,94,7,0,13
2011-11-16,Autumn,6,1,2,13,13,94,6,4,52
2011-11-16,Autumn,7,1,3,13,13,94,0,7,130
2011-11-16,Autumn,8,1,3,13,13,94,0,9,223
2011-11-16,Autumn,9,1,3,13,13,94,0,5,77
2011-11-16,Autumn,10,1,3,13,13,94,0,4,32
2011-11-16,Autumn,11,1,3,13,13,94,6,7,53
2011-11-16,Autumn,12,1,3,13,13,100,0,5,49
2011-11-16,Autumn,13,1,3,13,13,94,8,6,52
2011-11-16,Autumn,14,1,2,13,13,100,8,12,49
2011-11-16,Autumn,15,1,3,14,15,94,7,16,50
2011-11-16,Autumn,16,1,3,14,15,94,7,13,110
2011-11-16,Autumn,17,1,2,14,15,88,12,17,216
2011-11-16,Autumn,18,1,3,13,13,88,26,13,176
2011-11-16,Autumn,19,1,3,13,13,88,26,3,108
2011-11-16,Autumn,20,1,3,12,13,88,26,5,94
2011-11-16,Autumn,21,1,3,12,13,88,19,3,72
2011-11-16,Autumn,22,1,3,11,11,88,15,1,45
2011-11-16,Autumn,23,1,3,11,11,88,8,3,28
2011-11-17,Autumn,0,1,2,11,11,88,16,2,22
2011-11-17,Autumn,1,1,2,11,11,82,11,0,5
2011-11-17,Autumn,2,1,2,11,11,82,15,0,5
2011-11-17,Autumn,3,1,2,11,11,77,22,0,3
2011-11-17,Autumn,4,1,2,10,11,62,27,1,3
2011-11-17,Autumn,5,1,3,7,3,71,22,1,21
2011-11-17,Autumn,6,1,3,8,7,56,15,3,72
2011-11-17,Autumn,7,1,3,7,5,61,19,4,164
2011-11-17,Autumn,8,1,3,7,3,61,19,12,343
2011-11-17,Autumn,9,1,2,7,3,61,22,14,184
2011-11-17,Autumn,10,1,2,7,3,61,22,7,74
2011-11-17,Autumn,11,1,3,7,3,66,22,4,93
2011-11-17,Autumn,12,1,2,7,3,53,19,6,115
2011-11-17,Autumn,13,1,2,7,3,49,30,15,109
2011-11-17,Autumn,14,1,2,7,3,49,26,5,105
2011-11-17,Autumn,15,1,2,7,3,49,30,10,106
2011-11-17,Autumn,16,1,1,7,3,39,27,8,187
2011-11-17,Autumn,17,1,1,7,3,42,26,20,379
2011-11-17,Autumn,18,1,1,7,5,39,12,9,298
2011-11-17,Autumn,19,1,1,6,3,45,15,7,210
2011-11-17,Autumn,20,1,1,6,3,42,19,7,162
2011-11-17,Autumn,21,1,1,6,3,42,16,3,113
2011-11-17,Autumn,22,1,1,4,0,52,16,1,83
2011-11-17,Autumn,23,1,1,4,1,52,15,0,58
2011-11-18,Autumn,0,1,1,4,1,48,11,2,28
2011-11-18,Autumn,1,1,1,4,0,44,22,0,10
2011-11-18,Autumn,2,1,1,3,0,44,15,2,8
2011-11-18,Autumn,3,1,1,3,-2,41,19,0,2
2011-11-18,Autumn,4,1,1,2,0,44,11,0,5
2011-11-18,Autumn,5,1,1,2,0,44,8,0,22
2011-11-18,Autumn,6,1,1,2,1,44,6,1,70
2011-11-18,Autumn,7,1,1,2,0,44,11,5,211
2011-11-18,Autumn,8,1,1,2,0,44,12,6,369
2011-11-18,Autumn,9,1,1,4,1,41,12,6,207
2011-11-18,Autumn,10,1,1,4,0,41,19,10,105
2011-11-18,Autumn,11,1,1,6,3,36,8,18,122
2011-11-18,Autumn,12,1,1,7,5,33,0,22,143
2011-11-18,Autumn,13,1,1,7,5,31,15,31,146
2011-11-18,Autumn,14,1,1,7,5,31,8,31,123
2011-11-18,Autumn,15,1,1,7,5,28,8,27,151
2011-11-18,Autumn,16,1,1,7,5,28,8,19,190
2011-11-18,Autumn,17,1,1,7,5,31,8,17,361
2011-11-18,Autumn,18,1,1,6,3,36,11,16,312
2011-11-18,Autumn,19,1,1,5,1,41,11,7,183
2011-11-18,Autumn,20,1,1,5,1,48,12,8,129
2011-11-18,Autumn,21,1,1,5,1,48,11,3,108
2011-11-18,Autumn,22,1,1,4,1,52,7,9,88
2011-11-18,Autumn,23,1,1,4,1,60,8,5,54
2011-11-19,Autumn,0,0,1,4,1,56,12,4,49
2011-11-19,Autumn,1,0,1,4,0,52,19,1,34
2011-11-19,Autumn,2,0,1,3,0,56,11,12,34
2011-11-19,Autumn,3,0,1,4,0,48,16,4,11
2011-11-19,Autumn,4,0,1,4,0,48,22,4,4
2011-11-19,Autumn,5,0,1,3,0,56,16,0,2
2011-11-19,Autumn,6,0,1,3,-2,60,22,2,10
2011-11-19,Autumn,7,0,1,3,0,60,16,3,38
2011-11-19,Autumn,8,0,1,4,0,56,16,12,80
2011-11-19,Autumn,9,0,1,5,1,52,19,12,130
2011-11-19,Autumn,10,0,1,7,3,45,16,35,165
2011-11-19,Autumn,11,0,1,8,9,40,0,50,183
2011-11-19,Autumn,12,0,1,10,11,35,19,93,218
2011-11-19,Autumn,13,0,1,11,11,30,19,118,245
2011-11-19,Autumn,14,0,1,11,11,32,19,121,228
2011-11-19,Autumn,15,0,1,11,11,41,12,120,262
2011-11-19,Autumn,16,0,1,11,11,38,19,99,188
2011-11-19,Autumn,17,0,1,10,11,40,12,61,171
2011-11-19,Autumn,18,0,1,9,9,46,8,36,172
2011-11-19,Autumn,19,0,2,7,5,71,8,33,149
2011-11-19,Autumn,20,0,2,8,7,56,7,48,115
2011-11-19,Autumn,21,0,2,8,7,62,12,29,79
2011-11-19,Autumn,22,0,2,9,9,62,11,26,80
2011-11-19,Autumn,23,0,1,9,9,62,15,20,73
2011-11-20,Autumn,0,0,1,9,9,66,11,14,79
2011-11-20,Autumn,1,0,1,10,11,62,16,11,73
2011-11-20,Autumn,2,0,1,10,11,62,19,12,44
2011-11-20,Autumn,3,0,2,10,11,66,19,6,31
2011-11-20,Autumn,4,0,2,10,11,71,19,2,10
2011-11-20,Autumn,5,0,2,11,11,67,19,0,4
2011-11-20,Autumn,6,0,2,11,11,67,16,3,6
2011-11-20,Autumn,7,0,1,11,11,67,15,4,19
2011-11-20,Autumn,8,0,2,11,11,71,19,13,52
2011-11-20,Autumn,9,0,1,12,13,72,11,29,109
2011-11-20,Autumn,10,0,2,12,13,72,7,46,183
2011-11-20,Autumn,11,0,2,15,15,63,7,74,212
2011-11-20,Autumn,12,0,2,15,15,63,8,70,234
2011-11-20,Autumn,13,0,2,17,18,60,12,84,285
2011-11-20,Autumn,14,0,1,16,17,63,16,113,250
2011-11-20,Autumn,15,0,2,16,17,68,12,109,242
2011-11-20,Autumn,16,0,2,16,17,63,8,81,225
2011-11-20,Autumn,17,0,2,16,17,63,12,35,168
2011-11-20,Autumn,18,0,2,17,18,64,12,22,123
2011-11-20,Autumn,19,0,2,15,15,72,7,17,140
2011-11-20,Autumn,20,0,2,16,17,68,7,23,90
2011-11-20,Autumn,21,0,2,14,15,77,6,11,94
2011-11-20,Autumn,22,0,3,13,13,88,6,5,35
2011-11-20,Autumn,23,0,3,13,13,88,6,3,25
2011-11-21,Autumn,0,1,2,13,13,94,0,4,13
2011-11-21,Autumn,1,1,3,13,13,94,12,4,8
2011-11-21,Autumn,2,1,3,12,13,100,12,1,2
2011-11-21,Autumn,3,1,3,12,13,100,8,0,4
2011-11-21,Autumn,4,1,3,12,13,100,8,0,5
2011-11-21,Autumn,5,1,2,12,13,100,0,0,20
2011-11-21,Autumn,6,1,2,11,11,100,0,0,76
2011-11-21,Autumn,7,1,2,13,13,94,11,17,229
2011-11-21,Autumn,8,1,2,13,13,94,0,13,378
2011-11-21,Autumn,9,1,2,14,15,94,7,15,222
2011-11-21,Autumn,10,1,2,16,17,83,0,25,110
2011-11-21,Autumn,11,1,2,16,17,83,7,16,112
2011-11-21,Autumn,12,1,2,15,15,77,8,24,138
2011-11-21,Autumn,13,1,2,15,15,77,8,13,121
2011-11-21,Autumn,14,1,2,14,15,82,12,14,121
2011-11-21,Autumn,15,1,3,12,13,94,15,15,93
2011-11-21,Autumn,16,1,3,12,13,94,15,13,95
2011-11-21,Autumn,17,1,3,11,11,94,19,10,200
2011-11-21,Autumn,18,1,3,11,11,88,12,8,184
2011-11-21,Autumn,19,1,3,10,11,94,12,2,135
2011-11-21,Autumn,20,1,3,10,11,87,15,5,75
2011-11-21,Autumn,21,1,3,10,11,87,11,11,103
2011-11-21,Autumn,22,1,3,10,11,87,8,6,72
2011-11-21,Autumn,23,1,3,10,11,87,11,4,29
2011-11-22,Autumn,0,1,3,9,9,94,7,0,14
2011-11-22,Autumn,1,1,3,10,11,94,8,1,5
2011-11-22,Autumn,2,1,3,9,9,100,7,2,4
2011-11-22,Autumn,3,1,3,9,9,100,7,1,2
2011-11-22,Autumn,4,1,3,9,9,94,11,0,7
2011-11-22,Autumn,5,1,3,9,9,94,11,1,17
2011-11-22,Autumn,6,1,2,9,9,94,7,1,63
2011-11-22,Autumn,7,1,3,9,9,94,15,2,119
2011-11-22,Autumn,8,1,3,9,9,94,15,5,185
2011-11-22,Autumn,9,1,3,10,11,94,0,2,147
2011-11-22,Autumn,10,1,3,10,11,94,0,6,46
2011-11-22,Autumn,11,1,3,10,11,94,8,4,28
2011-11-22,Autumn,12,1,3,10,11,100,6,3,18
2011-11-22,Autumn,13,1,3,11,11,100,6,4,22
2011-11-22,Autumn,14,1,3,11,11,100,6,4,31
2011-11-22,Autumn,15,1,3,12,13,94,0,2,32
2011-11-22,Autumn,16,1,3,12,13,94,0,3,59
2011-11-22,Autumn,17,1,3,12,13,100,6,4,161
2011-11-22,Autumn,18,1,3,12,13,100,0,0,148
2011-11-22,Autumn,19,1,3,13,13,94,7,5,106
2011-11-22,Autumn,20,1,2,13,13,100,15,6,121
2011-11-22,Autumn,21,1,2,13,13,100,16,4,86
2011-11-22,Autumn,22,1,2,15,15,94,12,6,81
2011-11-22,Autumn,23,1,2,14,15,94,16,3,36
2011-11-23,Autumn,0,1,2,14,15,94,16,2,14
2011-11-23,Autumn,1,1,2,14,15,94,19,0,8
2011-11-23,Autumn,2,1,3,15,15,94,23,1,5
2011-11-23,Autumn,3,1,3,15,15,94,23,1,2
2011-11-23,Autumn,4,1,3,16,17,88,23,0,5
2011-11-23,Autumn,5,1,2,13,13,94,12,1,16
2011-11-23,Autumn,6,1,2,12,13,100,0,1,68
2011-11-23,Autumn,7,1,2,13,13,100,6,2,154
2011-11-23,Autumn,8,1,2,14,15,94,7,7,316
2011-11-23,Autumn,9,1,2,16,17,94,12,3,164
2011-11-23,Autumn,10,1,2,16,17,94,12,6,70
2011-11-23,Autumn,11,1,2,15,15,72,27,9,107
2011-11-23,Autumn,12,1,1,14,15,55,27,9,151
2011-11-23,Autumn,13,1,2,12,13,54,32,12,162
2011-11-23,Autumn,14,1,1,11,11,54,31,13,200
2011-11-23,Autumn,15,1,2,11,11,54,30,13,194
2011-11-23,Autumn,16,1,2,10,11,62,31,4,169
2011-11-23,Autumn,17,1,3,9,9,71,26,7,156
2011-11-23,Autumn,18,1,2,10,11,57,35,7,138
2011-11-23,Autumn,19,1,1,9,9,57,26,6,116
2011-11-23,Autumn,20,1,1,8,5,62,26,1,67
2011-11-23,Autumn,21,1,1,8,5,56,31,0,66
2011-11-23,Autumn,22,1,1,7,3,61,30,3,59
2011-11-23,Autumn,23,1,1,7,3,61,23,4,47
2011-11-24,Autumn,0,0,1,7,3,56,15,1,22
2011-11-24,Autumn,1,0,1,7,3,56,27,1,23
2011-11-24,Autumn,2,0,1,6,3,61,19,3,19
2011-11-24,Autumn,3,0,1,5,3,65,8,1,4
2011-11-24,Autumn,4,0,1,6,5,61,6,1,1
2011-11-24,Autumn,5,0,1,6,5,61,7,1,10
2011-11-24,Autumn,6,0,1,6,5,61,6,1,5
2011-11-24,Autumn,7,0,1,4,1,75,7,9,31
2011-11-24,Autumn,8,0,1,6,5,65,6,4,42
2011-11-24,Autumn,9,0,1,7,7,61,0,13,68
2011-11-24,Autumn,10,0,1,8,9,56,0,34,64
2011-11-24,Autumn,11,0,1,11,11,41,19,52,90
2011-11-24,Autumn,12,0,1,13,13,36,15,62,88
2011-11-24,Autumn,13,0,1,14,15,33,15,84,91
2011-11-24,Autumn,14,0,1,15,15,31,19,74,94
2011-11-24,Autumn,15,0,1,15,15,31,16,78,71
2011-11-24,Autumn,16,0,1,15,15,34,19,48,66
2011-11-24,Autumn,17,0,1,14,15,33,7,34,40
2011-11-24,Autumn,18,0,1,11,11,50,6,13,24
2011-11-24,Autumn,19,0,1,10,11,54,7,15,13
2011-11-24,Autumn,20,0,1,8,7,76,11,14,17
2011-11-24,Autumn,21,0,1,8,7,71,11,7,19
2011-11-24,Autumn,22,0,1,8,7,71,11,8,14
2011-11-24,Autumn,23,0,1,7,7,76,7,2,19
2011-11-25,Autumn,0,1,1,7,5,76,11,7,22
2011-11-25,Autumn,1,1,1,7,7,76,0,2,12
2011-11-25,Autumn,2,1,1,5,3,81,7,4,6
2011-11-25,Autumn,3,1,1,5,3,75,7,0,2
2011-11-25,Autumn,4,1,1,6,5,75,7,4,3
2011-11-25,Autumn,5,1,1,5,5,75,0,2,3
2011-11-25,Autumn,6,1,1,4,1,81,7,4,9
2011-11-25,Autumn,7,1,1,4,3,81,0,4,31
2011-11-25,Autumn,8,1,1,4,1,81,8,6,68
2011-11-25,Autumn,9,1,1,7,7,76,0,25,70
2011-11-25,Autumn,10,1,1,8,7,71,11,60,82
2011-11-25,Autumn,11,1,1,10,11,66,7,99,127
2011-11-25,Autumn,12,1,1,13,13,51,7,126,146
2011-11-25,Autumn,13,1,1,15,15,45,15,143,140
2011-11-25,Autumn,14,1,1,16,17,39,15,122,150
2011-11-25,Autumn,15,1,1,16,17,36,12,165,145
2011-11-25,Autumn,16,1,1,15,15,39,11,122,139
2011-11-25,Autumn,17,1,1,15,15,34,7,57,127
2011-11-25,Autumn,18,1,1,13,13,44,6,45,108
2011-11-25,Autumn,19,1,1,11,11,67,0,38,96
2011-11-25,Autumn,20,1,1,10,11,57,6,19,76
2011-11-25,Autumn,21,1,1,8,9,71,0,24,61
2011-11-25,Autumn,22,1,1,7,7,71,6,12,46
2011-11-25,Autumn,23,1,1,7,7,76,7,5,28
2011-11-26,Autumn,0,0,1,7,7,76,7,9,38
2011-11-26,Autumn,1,0,1,7,5,76,6,5,24
2011-11-26,Autumn,2,0,1,6,5,81,7,3,20
2011-11-26,Autumn,3,0,1,6,5,81,0,8,9
2011-11-26,Autumn,4,0,1,6,5,81,0,0,4
2011-11-26,Autumn,5,0,1,6,5,75,7,0,3
2011-11-26,Autumn,6,0,2,6,5,75,6,2,8
2011-11-26,Autumn,7,0,1,4,1,87,7,4,13
2011-11-26,Autumn,8,0,1,7,5,76,6,10,50
2011-11-26,Autumn,9,0,1,7,7,76,6,16,67
2011-11-26,Autumn,10,0,1,8,9,81,0,57,84
2011-11-26,Autumn,11,0,1,10,11,62,7,107,123
2011-11-26,Autumn,12,0,1,12,13,51,0,137,172
2011-11-26,Autumn,13,0,1,14,15,44,0,177,148
2011-11-26,Autumn,14,0,2,14,15,48,8,141,158
2011-11-26,Autumn,15,0,2,15,15,42,7,154,160
2011-11-26,Autumn,16,0,2,13,13,47,8,137,138
2011-11-26,Autumn,17,0,2,13,13,47,8,62,122
2011-11-26,Autumn,18,0,2,11,11,62,11,67,118
2011-11-26,Autumn,19,0,2,10,11,71,6,46,100
2011-11-26,Autumn,20,0,2,11,11,57,0,55,86
2011-11-26,Autumn,21,0,2,9,9,82,0,20,72
2011-11-26,Autumn,22,0,2,9,9,76,0,14,51
2011-11-26,Autumn,23,0,1,8,9,81,0,18,51
2011-11-27,Autumn,0,0,1,8,9,81,0,7,39
2011-11-27,Autumn,1,0,1,8,9,81,0,9,35
2011-11-27,Autumn,2,0,1,7,7,81,0,9,22
2011-11-27,Autumn,3,0,1,7,7,87,0,9,8
2011-11-27,Autumn,4,0,1,7,7,87,7,0,4
2011-11-27,Autumn,5,0,1,8,7,87,12,0,5
2011-11-27,Autumn,6,0,1,9,9,82,11,0,9
2011-11-27,Autumn,7,0,1,9,9,87,15,12,11
2011-11-27,Autumn,8,0,1,10,11,82,19,6,36
2011-11-27,Autumn,9,0,1,13,13,72,19,21,90
2011-11-27,Autumn,10,0,1,13,13,72,19,58,131
2011-11-27,Autumn,11,0,1,15,15,63,23,83,157
2011-11-27,Autumn,12,0,1,17,18,56,19,63,193
2011-11-27,Autumn,13,0,1,17,18,60,12,97,216
2011-11-27,Autumn,14,0,1,21,24,43,31,113,200
2011-11-27,Autumn,15,0,1,21,24,43,19,96,221
2011-11-27,Autumn,16,0,1,18,18,52,16,94,229
2011-11-27,Autumn,17,0,1,17,18,56,12,37,167
2011-11-27,Autumn,18,0,1,15,15,63,11,25,130
2011-11-27,Autumn,19,0,1,14,15,67,15,30,109
2011-11-27,Autumn,20,0,1,15,15,63,16,10,94
2011-11-27,Autumn,21,0,1,14,15,67,19,13,75
2011-11-27,Autumn,22,0,1,14,15,72,16,13,53
2011-11-27,Autumn,23,0,1,14,15,72,16,5,27
2011-11-28,Autumn,0,1,1,13,13,77,19,6,10
2011-11-28,Autumn,1,1,1,13,13,77,19,1,12
2011-11-28,Autumn,3,1,1,12,13,88,15,1,4
2011-11-28,Autumn,4,1,1,12,13,82,6,0,4
2011-11-28,Autumn,5,1,1,10,11,87,0,0,34
2011-11-28,Autumn,6,1,1,11,11,82,6,6,98
2011-11-28,Autumn,7,1,1,11,11,88,0,7,270
2011-11-28,Autumn,8,1,2,11,11,94,0,13,394
2011-11-28,Autumn,9,1,2,12,13,88,15,17,191
2011-11-28,Autumn,10,1,2,14,15,77,8,21,86
2011-11-28,Autumn,11,1,2,16,17,68,7,11,107
2011-11-28,Autumn,12,1,1,18,18,60,7,13,165
2011-11-28,Autumn,13,1,2,19,20,56,0,25,137
2011-11-28,Autumn,14,1,1,20,24,56,0,14,129
2011-11-28,Autumn,15,1,1,19,20,60,11,18,132
2011-11-28,Autumn,16,1,1,18,18,60,12,24,240
2011-11-28,Autumn,17,1,1,19,20,56,12,24,444
2011-11-28,Autumn,18,1,1,18,18,64,15,20,396
2011-11-28,Autumn,19,1,1,17,18,73,15,4,260
2011-11-28,Autumn,20,1,2,17,18,73,16,12,206
2011-11-28,Autumn,21,1,2,17,18,77,15,4,152
2011-11-28,Autumn,22,1,2,16,17,83,7,7,102
2011-11-28,Autumn,23,1,2,16,17,83,8,5,41
2011-11-29,Autumn,0,1,1,16,17,83,0,4,18
2011-11-29,Autumn,1,1,1,16,17,83,6,1,16
2011-11-29,Autumn,2,1,2,15,15,88,0,0,5
2011-11-29,Autumn,3,1,2,15,15,88,0,0,2
2011-11-29,Autumn,4,1,2,16,17,83,22,1,5
2011-11-29,Autumn,5,1,1,15,15,88,19,1,21
2011-11-29,Autumn,6,1,1,16,17,83,19,1,88
2011-11-29,Autumn,7,1,1,16,17,77,15,12,330
2011-11-29,Autumn,8,1,1,17,18,77,19,9,440
2011-11-29,Autumn,9,1,3,18,18,73,27,5,197
2011-11-29,Autumn,10,1,3,18,18,73,27,2,34
2011-11-29,Autumn,11,1,3,15,15,88,19,1,10
2011-11-29,Autumn,12,1,3,11,11,82,27,1,17
2011-11-29,Autumn,13,1,3,11,11,77,19,0,22
2011-11-29,Autumn,14,1,3,10,11,94,12,1,35
2011-11-29,Autumn,15,1,3,10,11,87,22,5,60
2011-11-29,Autumn,16,1,3,10,11,87,15,5,146
2011-11-29,Autumn,17,1,2,10,11,87,19,8,346
2011-11-29,Autumn,18,1,2,10,11,82,19,11,347
2011-11-29,Autumn,19,1,2,10,11,82,22,6,244
2011-11-29,Autumn,20,1,2,9,9,87,16,8,176
2011-11-29,Autumn,21,1,2,9,9,87,16,9,116
2011-11-29,Autumn,22,1,1,9,9,82,19,5,90
2011-11-29,Autumn,23,1,1,8,5,76,26,0,53
2011-11-30,Autumn,0,1,1,8,5,62,27,1,23
2011-11-30,Autumn,1,1,1,7,3,66,22,0,8
2011-11-30,Autumn,2,1,1,7,5,70,11,0,5
2011-11-30,Autumn,3,1,1,7,5,70,11,0,1
2011-11-30,Autumn,4,1,1,6,3,75,15,0,5
2011-11-30,Autumn,5,1,1,5,1,81,12,1,21
2011-11-30,Autumn,6,1,1,4,1,87,7,3,100
2011-11-30,Autumn,7,1,1,4,1,81,7,9,276
2011-11-30,Autumn,8,1,1,5,1,81,12,13,465
2011-11-30,Autumn,9,1,1,6,3,75,19,7,186
2011-11-30,Autumn,10,1,1,7,5,66,15,15,95
2011-11-30,Autumn,11,1,1,9,9,54,19,10,112
2011-11-30,Autumn,12,1,2,8,5,53,19,12,148
2011-11-30,Autumn,13,1,2,9,9,43,23,16,131
2011-11-30,Autumn,14,1,2,9,9,43,23,13,99
2011-11-30,Autumn,15,1,1,8,5,46,22,11,104
2011-11-30,Autumn,16,1,1,8,5,46,19,27,199
2011-11-30,Autumn,17,1,2,7,3,49,22,15,365
2011-11-30,Autumn,18,1,1,7,3,49,22,7,369
2011-11-30,Autumn,19,1,2,7,3,56,19,6,273
2011-11-30,Autumn,20,1,2,7,3,56,19,6,184
2011-11-30,Autumn,21,1,1,7,3,53,26,7,128
2011-11-30,Autumn,22,1,1,6,1,56,19,5,82
2011-11-30,Autumn,23,1,1,5,1,52,19,4,46
2011-12-01,Autumn,0,1,1,5,1,52,22,1,19
2011-12-01,Autumn,1,1,1,4,0,60,19,1,9
2011-12-01,Autumn,2,1,1,4,0,56,19,1,8
2011-12-01,Autumn,3,1,1,4,0,56,16,1,6
2011-12-01,Autumn,4,1,1,4,0,56,19,0,1
2011-12-01,Autumn,5,1,1,4,0,56,16,1,23
2011-12-01,Autumn,6,1,1,3,-2,65,19,5,92
2011-12-01,Autumn,7,1,1,3,-2,65,23,11,265
2011-12-01,Autumn,8,1,1,4,0,60,22,15,462
2011-12-01,Autumn,9,1,1,6,1,52,22,9,215
2011-12-01,Autumn,10,1,1,7,3,53,19,7,86
2011-12-01,Autumn,11,1,1,7,5,49,16,7,95
2011-12-01,Autumn,12,1,1,8,7,46,15,9,139
2011-12-01,Autumn,13,1,1,10,11,40,15,17,137
2011-12-01,Autumn,14,1,1,10,11,40,15,20,130
2011-12-01,Autumn,15,1,1,10,11,40,15,10,144
2011-12-01,Autumn,16,1,1,10,11,40,12,9,192
2011-12-01,Autumn,17,1,1,8,7,46,8,9,409
2011-12-01,Autumn,18,1,1,8,7,43,7,12,393
2011-12-01,Autumn,19,1,1,7,7,46,7,9,219
2011-12-01,Autumn,20,1,1,7,7,46,7,12,178
2011-12-01,Autumn,21,1,1,6,5,61,7,8,154
2011-12-01,Autumn,22,1,1,6,5,61,0,5,99
2011-12-01,Autumn,23,1,1,4,3,70,6,3,70
2011-12-02,Autumn,0,1,1,4,3,70,6,6,32
2011-12-02,Autumn,1,1,1,3,3,75,0,1,14
2011-12-02,Autumn,2,1,1,3,3,75,0,0,10
2011-12-02,Autumn,3,1,1,2,1,80,0,0,1
2011-12-02,Autumn,4,1,1,2,1,80,0,0,3
2011-12-02,Autumn,5,1,1,2,1,80,6,0,23
2011-12-02,Autumn,6,1,1,2,1,80,0,3,84
2011-12-02,Autumn,7,1,1,2,1,87,6,6,199
2011-12-02,Autumn,8,1,1,3,3,87,0,13,432
2011-12-02,Autumn,9,1,1,5,5,81,0,12,234
2011-12-02,Autumn,10,1,1,6,3,75,15,16,89
2011-12-02,Autumn,11,1,1,7,5,66,11,18,142
